cell_line_id,drug,target_gene,target_token,target_rank,n_cells,top5,top10,top50,top100
CVCL_1635,Idarubicin (hydrochloride),TOP2A,6488,,80426,False,False,False,False
CVCL_1547,Idarubicin (hydrochloride),TOP2A,6488,,116561,False,False,False,False
CVCL_0131,Idarubicin (hydrochloride),TOP2A,6488,,39090,False,False,False,False
CVCL_1550,Idarubicin (hydrochloride),TOP2A,6488,,140768,False,False,False,False
CVCL_0428,Idarubicin (hydrochloride),TOP2A,6488,,10250,False,False,False,False
CVCL_1055,Idarubicin (hydrochloride),TOP2A,6488,,62923,False,False,False,False
CVCL_1717,Idarubicin (hydrochloride),TOP2A,6488,,105505,False,False,False,False
CVCL_0293,Idarubicin (hydrochloride),TOP2A,6488,,57162,False,False,False,False
CVCL_0397,Idarubicin (hydrochloride),TOP2A,6488,,16531,False,False,False,False
CVCL_1119,Idarubicin (hydrochloride),TOP2A,6488,,78665,False,False,False,False
CVCL_1724,Idarubicin (hydrochloride),TOP2A,6488,,1752,False,False,False,False
CVCL_1495,Idarubicin (hydrochloride),TOP2A,6488,,65717,False,False,False,False
CVCL_0480,Idarubicin (hydrochloride),TOP2A,6488,,197882,False,False,False,False
CVCL_0371,Idarubicin (hydrochloride),TOP2A,6488,,96692,False,False,False,False
CVCL_0152,Idarubicin (hydrochloride),TOP2A,6488,,3850,False,False,False,False
CVCL_0069,Idarubicin (hydrochloride),TOP2A,6488,,13254,False,False,False,False
CVCL_1285,Idarubicin (hydrochloride),TOP2A,6488,,4534,False,False,False,False
CVCL_0292,Idarubicin (hydrochloride),TOP2A,6488,,21781,False,False,False,False
CVCL_0459,Idarubicin (hydrochloride),TOP2A,6488,,1285,False,False,False,False
CVCL_1715,Idarubicin (hydrochloride),TOP2A,6488,,10426,False,False,False,False
CVCL_0099,Idarubicin (hydrochloride),TOP2A,6488,,726,False,False,False,False
CVCL_0371,Elagolix sodium,GNRHR,3644,1736.0,76887,False,False,False,False
CVCL_0480,Elagolix sodium,GNRHR,3644,4536.0,166229,False,False,False,False
CVCL_0293,Elagolix sodium,GNRHR,3644,3431.0,38389,False,False,False,False
CVCL_1717,Elagolix sodium,GNRHR,3644,1257.0,90538,False,False,False,False
CVCL_1547,Elagolix sodium,GNRHR,3644,3573.0,78540,False,False,False,False
CVCL_1055,Elagolix sodium,GNRHR,3644,4046.0,75900,False,False,False,False
CVCL_0366,Elagolix sodium,GNRHR,3644,450.0,37966,False,False,False,False
CVCL_0428,Elagolix sodium,GNRHR,3644,2490.0,18972,False,False,False,False
CVCL_0359,Elagolix sodium,GNRHR,3644,1100.0,3303,False,False,False,False
CVCL_1056,Elagolix sodium,GNRHR,3644,,581,False,False,False,False
CVCL_1119,Elagolix sodium,GNRHR,3644,806.0,64656,False,False,False,False
CVCL_1635,Elagolix sodium,GNRHR,3644,773.0,68879,False,False,False,False
CVCL_0397,Elagolix sodium,GNRHR,3644,2487.0,19457,False,False,False,False
CVCL_1550,Elagolix sodium,GNRHR,3644,691.0,127791,False,False,False,False
CVCL_0131,Elagolix sodium,GNRHR,3644,1385.0,33413,False,False,False,False
CVCL_0069,Elagolix sodium,GNRHR,3644,2368.0,17893,False,False,False,False
CVCL_1478,Elagolix sodium,GNRHR,3644,,1069,False,False,False,False
CVCL_1577,Elagolix sodium,GNRHR,3644,,6357,False,False,False,False
CVCL_0459,Elagolix sodium,GNRHR,3644,,2209,False,False,False,False
CVCL_1495,Elagolix sodium,GNRHR,3644,3917.0,44967,False,False,False,False
CVCL_0292,Elagolix sodium,GNRHR,3644,,12515,False,False,False,False
CVCL_0099,Elagolix sodium,GNRHR,3644,,539,False,False,False,False
CVCL_1285,Elagolix sodium,GNRHR,3644,,2634,False,False,False,False
CVCL_1550,Resveratrol,SIRT1,2068,4542.0,120882,False,False,False,False
CVCL_0428,Resveratrol,SIRT1,2068,,14304,False,False,False,False
CVCL_0459,Resveratrol,SIRT1,2068,,2219,False,False,False,False
CVCL_1635,Resveratrol,SIRT1,2068,2681.0,36550,False,False,False,False
CVCL_0371,Resveratrol,SIRT1,2068,2575.0,53355,False,False,False,False
CVCL_1119,Resveratrol,SIRT1,2068,3003.0,45624,False,False,False,False
CVCL_1547,Resveratrol,SIRT1,2068,,35005,False,False,False,False
CVCL_0480,Resveratrol,SIRT1,2068,2927.0,81175,False,False,False,False
CVCL_1055,Resveratrol,SIRT1,2068,2859.0,54263,False,False,False,False
CVCL_1717,Resveratrol,SIRT1,2068,3080.0,57658,False,False,False,False
CVCL_0366,Resveratrol,SIRT1,2068,139.0,28458,False,False,False,False
CVCL_0293,Resveratrol,SIRT1,2068,2608.0,46918,False,False,False,False
CVCL_1495,Resveratrol,SIRT1,2068,,44132,False,False,False,False
CVCL_1239,Resveratrol,SIRT1,2068,,535,False,False,False,False
CVCL_0397,Resveratrol,SIRT1,2068,1375.0,12723,False,False,False,False
CVCL_0131,Resveratrol,SIRT1,2068,2182.0,29417,False,False,False,False
CVCL_0099,Resveratrol,SIRT1,2068,,1180,False,False,False,False
CVCL_1285,Resveratrol,SIRT1,2068,,4725,False,False,False,False
CVCL_0069,Resveratrol,SIRT1,2068,,14137,False,False,False,False
CVCL_1478,Resveratrol,SIRT1,2068,,1214,False,False,False,False
CVCL_1577,Resveratrol,SIRT1,2068,1724.0,10461,False,False,False,False
CVCL_1550,Rapamycin,MTOR,17846,,224138,False,False,False,False
CVCL_0480,Rapamycin,MTOR,17846,,347244,False,False,False,False
CVCL_0397,Rapamycin,MTOR,17846,,45480,False,False,False,False
CVCL_1717,Rapamycin,MTOR,17846,,197330,False,False,False,False
CVCL_0428,Rapamycin,MTOR,17846,,18672,False,False,False,False
CVCL_1547,Rapamycin,MTOR,17846,,166952,False,False,False,False
CVCL_1055,Rapamycin,MTOR,17846,,118472,False,False,False,False
CVCL_1495,Rapamycin,MTOR,17846,,192796,False,False,False,False
CVCL_0371,Rapamycin,MTOR,17846,,175870,False,False,False,False
CVCL_0293,Rapamycin,MTOR,17846,,101670,False,False,False,False
CVCL_1531,Rapamycin,MTOR,17846,,5312,False,False,False,False
CVCL_1635,Rapamycin,MTOR,17846,,122916,False,False,False,False
CVCL_0366,Rapamycin,MTOR,17846,,75354,False,False,False,False
CVCL_1119,Rapamycin,MTOR,17846,6593.0,132930,False,False,False,False
CVCL_0069,Rapamycin,MTOR,17846,,35346,False,False,False,False
CVCL_0131,Rapamycin,MTOR,17846,,54612,False,False,False,False
CVCL_0292,Rapamycin,MTOR,17846,,21578,False,False,False,False
CVCL_0459,Rapamycin,MTOR,17846,,2172,False,False,False,False
CVCL_1577,Rapamycin,MTOR,17846,,7192,False,False,False,False
CVCL_1724,Rapamycin,MTOR,17846,,4966,False,False,False,False
CVCL_1715,Rapamycin,MTOR,17846,,15702,False,False,False,False
CVCL_1285,Rapamycin,MTOR,17846,,7056,False,False,False,False
CVCL_1547,Tofacitinib (citrate),JAK1,10726,5460.0,214407,False,False,False,False
CVCL_0480,Tofacitinib (citrate),JAK1,10726,2303.0,403548,False,False,False,False
CVCL_1119,Tofacitinib (citrate),JAK1,10726,,253518,False,False,False,False
CVCL_0131,Tofacitinib (citrate),JAK1,10726,4303.0,75519,False,False,False,False
CVCL_0371,Tofacitinib (citrate),JAK1,10726,4986.0,216036,False,False,False,False
CVCL_0293,Tofacitinib (citrate),JAK1,10726,,130155,False,False,False,False
CVCL_1577,Tofacitinib (citrate),JAK1,10726,2741.0,25050,False,False,False,False
CVCL_1055,Tofacitinib (citrate),JAK1,10726,5802.0,267642,False,False,False,False
CVCL_1495,Tofacitinib (citrate),JAK1,10726,4692.0,161388,False,False,False,False
CVCL_1724,Tofacitinib (citrate),JAK1,10726,,13422,False,False,False,False
CVCL_1550,Tofacitinib (citrate),JAK1,10726,,311529,False,False,False,False
CVCL_0359,Tofacitinib (citrate),JAK1,10726,,3693,False,False,False,False
CVCL_1635,Tofacitinib (citrate),JAK1,10726,,190692,False,False,False,False
CVCL_0366,Tofacitinib (citrate),JAK1,10726,4577.0,82029,False,False,False,False
CVCL_0397,Tofacitinib (citrate),JAK1,10726,,54366,False,False,False,False
CVCL_0069,Tofacitinib (citrate),JAK1,10726,,35430,False,False,False,False
CVCL_1717,Tofacitinib (citrate),JAK1,10726,5425.0,209142,False,False,False,False
CVCL_0292,Tofacitinib (citrate),JAK1,10726,,46734,False,False,False,False
CVCL_0428,Tofacitinib (citrate),JAK1,10726,,39216,False,False,False,False
CVCL_1285,Tofacitinib (citrate),JAK1,10726,,7197,False,False,False,False
CVCL_1495,Thymol,TRPA1,2901,1753.0,37701,False,False,False,False
CVCL_0428,Thymol,TRPA1,2901,,11252,False,False,False,False
CVCL_0397,Thymol,TRPA1,2901,5024.0,12757,False,False,False,False
CVCL_1055,Thymol,TRPA1,2901,1305.0,59591,False,False,False,False
CVCL_1724,Thymol,TRPA1,2901,1639.0,2193,False,False,False,False
CVCL_1550,Thymol,TRPA1,2901,30.0,92871,False,False,True,True
CVCL_0480,Thymol,TRPA1,2901,2454.0,94817,False,False,False,False
CVCL_0366,Thymol,TRPA1,2901,77.0,18207,False,False,False,True
CVCL_1547,Thymol,TRPA1,2901,38.0,46491,False,False,True,True
CVCL_1635,Thymol,TRPA1,2901,8443.0,45486,False,False,False,False
CVCL_0131,Thymol,TRPA1,2901,682.0,17680,False,False,False,False
CVCL_1717,Thymol,TRPA1,2901,64.0,44832,False,False,False,True
CVCL_0293,Thymol,TRPA1,2901,8494.0,41773,False,False,False,False
CVCL_0371,Thymol,TRPA1,2901,856.0,73303,False,False,False,False
CVCL_1577,Thymol,TRPA1,2901,2783.0,4832,False,False,False,False
CVCL_0069,Thymol,TRPA1,2901,4392.0,8223,False,False,False,False
CVCL_1119,Thymol,TRPA1,2901,267.0,47815,False,False,False,False
CVCL_0359,Thymol,TRPA1,2901,1110.0,1278,False,False,False,False
CVCL_1478,Thymol,TRPA1,2901,1125.0,1290,False,False,False,False
CVCL_0371,Almonertinib (hydrochloride),EGFR,8862,,91590,False,False,False,False
CVCL_1635,Almonertinib (hydrochloride),EGFR,8862,,41540,False,False,False,False
CVCL_1717,Almonertinib (hydrochloride),EGFR,8862,,93734,False,False,False,False
CVCL_0397,Almonertinib (hydrochloride),EGFR,8862,,17129,False,False,False,False
CVCL_1547,Almonertinib (hydrochloride),EGFR,8862,5234.0,92289,False,False,False,False
CVCL_1055,Almonertinib (hydrochloride),EGFR,8862,4861.0,69611,False,False,False,False
CVCL_0131,Almonertinib (hydrochloride),EGFR,8862,,21398,False,False,False,False
CVCL_1550,Almonertinib (hydrochloride),EGFR,8862,,122746,False,False,False,False
CVCL_1119,Almonertinib (hydrochloride),EGFR,8862,,59103,False,False,False,False
CVCL_0069,Almonertinib (hydrochloride),EGFR,8862,3017.0,14145,False,False,False,False
CVCL_0480,Almonertinib (hydrochloride),EGFR,8862,5511.0,130365,False,False,False,False
CVCL_0293,Almonertinib (hydrochloride),EGFR,8862,,46838,False,False,False,False
CVCL_1495,Almonertinib (hydrochloride),EGFR,8862,5234.0,49839,False,False,False,False
CVCL_0366,Almonertinib (hydrochloride),EGFR,8862,,38898,False,False,False,False
CVCL_0428,Almonertinib (hydrochloride),EGFR,8862,,9277,False,False,False,False
CVCL_0292,Almonertinib (hydrochloride),EGFR,8862,2346.0,10600,False,False,False,False
CVCL_0359,Almonertinib (hydrochloride),EGFR,8862,,1343,False,False,False,False
CVCL_0293,Vilanterol,ADRB2,12551,,35027,False,False,False,False
CVCL_1495,Vilanterol,ADRB2,12551,,31209,False,False,False,False
CVCL_0366,Vilanterol,ADRB2,12551,,20367,False,False,False,False
CVCL_0131,Vilanterol,ADRB2,12551,,24277,False,False,False,False
CVCL_1531,Vilanterol,ADRB2,12551,,875,False,False,False,False
CVCL_0480,Vilanterol,ADRB2,12551,5718.0,94874,False,False,False,False
CVCL_1635,Vilanterol,ADRB2,12551,,39766,False,False,False,False
CVCL_1724,Vilanterol,ADRB2,12551,,3697,False,False,False,False
CVCL_1547,Vilanterol,ADRB2,12551,,49754,False,False,False,False
CVCL_1055,Vilanterol,ADRB2,12551,,48385,False,False,False,False
CVCL_1717,Vilanterol,ADRB2,12551,,37644,False,False,False,False
CVCL_1285,Vilanterol,ADRB2,12551,,4015,False,False,False,False
CVCL_1731,Vilanterol,ADRB2,12551,,556,False,False,False,False
CVCL_1550,Vilanterol,ADRB2,12551,,83780,False,False,False,False
CVCL_0371,Vilanterol,ADRB2,12551,,54426,False,False,False,False
CVCL_1119,Vilanterol,ADRB2,12551,,42334,False,False,False,False
CVCL_0292,Vilanterol,ADRB2,12551,,7466,False,False,False,False
CVCL_0397,Vilanterol,ADRB2,12551,,18731,False,False,False,False
CVCL_0069,Vilanterol,ADRB2,12551,,11687,False,False,False,False
CVCL_0399,Vilanterol,ADRB2,12551,,2763,False,False,False,False
CVCL_0428,Vilanterol,ADRB2,12551,,6971,False,False,False,False
CVCL_0480,Lenalidomide (hemihydrate),CRBN,4237,,299331,False,False,False,False
CVCL_1547,Lenalidomide (hemihydrate),CRBN,4237,,143304,False,False,False,False
CVCL_0366,Lenalidomide (hemihydrate),CRBN,4237,,99165,False,False,False,False
CVCL_0293,Lenalidomide (hemihydrate),CRBN,4237,,124020,False,False,False,False
CVCL_0131,Lenalidomide (hemihydrate),CRBN,4237,,93015,False,False,False,False
CVCL_0371,Lenalidomide (hemihydrate),CRBN,4237,,177936,False,False,False,False
CVCL_1717,Lenalidomide (hemihydrate),CRBN,4237,,134202,False,False,False,False
CVCL_0292,Lenalidomide (hemihydrate),CRBN,4237,,21222,False,False,False,False
CVCL_0399,Lenalidomide (hemihydrate),CRBN,4237,,13194,False,False,False,False
CVCL_0428,Lenalidomide (hemihydrate),CRBN,4237,,36825,False,False,False,False
CVCL_1285,Lenalidomide (hemihydrate),CRBN,4237,,10665,False,False,False,False
CVCL_1119,Lenalidomide (hemihydrate),CRBN,4237,,143004,False,False,False,False
CVCL_0397,Lenalidomide (hemihydrate),CRBN,4237,,61341,False,False,False,False
CVCL_1495,Lenalidomide (hemihydrate),CRBN,4237,,123846,False,False,False,False
CVCL_1550,Lenalidomide (hemihydrate),CRBN,4237,,281955,False,False,False,False
CVCL_1055,Lenalidomide (hemihydrate),CRBN,4237,,173967,False,False,False,False
CVCL_1056,Lenalidomide (hemihydrate),CRBN,4237,,1698,False,False,False,False
CVCL_0069,Lenalidomide (hemihydrate),CRBN,4237,,32235,False,False,False,False
CVCL_1635,Lenalidomide (hemihydrate),CRBN,4237,,146046,False,False,False,False
CVCL_0099,Lenalidomide (hemihydrate),CRBN,4237,,3090,False,False,False,False
CVCL_0359,Lenalidomide (hemihydrate),CRBN,4237,,5826,False,False,False,False
CVCL_1724,Lenalidomide (hemihydrate),CRBN,4237,,8652,False,False,False,False
CVCL_0480,Pentamidine (isethionate),PRLR,4189,,115403,False,False,False,False
CVCL_1717,Pentamidine (isethionate),PRLR,4189,,71592,False,False,False,False
CVCL_1055,Pentamidine (isethionate),PRLR,4189,,69244,False,False,False,False
CVCL_0428,Pentamidine (isethionate),PRLR,4189,,8694,False,False,False,False
CVCL_1550,Pentamidine (isethionate),PRLR,4189,,119285,False,False,False,False
CVCL_0371,Pentamidine (isethionate),PRLR,4189,,71178,False,False,False,False
CVCL_1635,Pentamidine (isethionate),PRLR,4189,,60323,False,False,False,False
CVCL_1119,Pentamidine (isethionate),PRLR,4189,,69325,False,False,False,False
CVCL_1547,Pentamidine (isethionate),PRLR,4189,,77099,False,False,False,False
CVCL_0293,Pentamidine (isethionate),PRLR,4189,,46334,False,False,False,False
CVCL_0366,Pentamidine (isethionate),PRLR,4189,,42178,False,False,False,False
CVCL_1495,Pentamidine (isethionate),PRLR,4189,,52410,False,False,False,False
CVCL_0131,Pentamidine (isethionate),PRLR,4189,,28743,False,False,False,False
CVCL_1285,Pentamidine (isethionate),PRLR,4189,,2131,False,False,False,False
CVCL_0069,Pentamidine (isethionate),PRLR,4189,,12472,False,False,False,False
CVCL_1478,Pentamidine (isethionate),PRLR,4189,,2562,False,False,False,False
CVCL_0397,Pentamidine (isethionate),PRLR,4189,,14133,False,False,False,False
CVCL_0292,Pentamidine (isethionate),PRLR,4189,,8429,False,False,False,False
CVCL_0366,Adenosine,ADORA1,11012,,195216,False,False,False,False
CVCL_1635,Adenosine,ADORA1,11012,4962.0,243940,False,False,False,False
CVCL_0480,Adenosine,ADORA1,11012,1866.0,535444,False,False,False,False
CVCL_0131,Adenosine,ADORA1,11012,,125336,False,False,False,False
CVCL_1717,Adenosine,ADORA1,11012,5346.0,258300,False,False,False,False
CVCL_1495,Adenosine,ADORA1,11012,,335812,False,False,False,False
CVCL_0459,Adenosine,ADORA1,11012,,9024,False,False,False,False
CVCL_0428,Adenosine,ADORA1,11012,,55960,False,False,False,False
CVCL_1715,Adenosine,ADORA1,11012,,9492,False,False,False,False
CVCL_1119,Adenosine,ADORA1,11012,,340184,False,False,False,False
CVCL_1285,Adenosine,ADORA1,11012,,19284,False,False,False,False
CVCL_1547,Adenosine,ADORA1,11012,5244.0,258216,False,False,False,False
CVCL_1531,Adenosine,ADORA1,11012,,4696,False,False,False,False
CVCL_1550,Adenosine,ADORA1,11012,3405.0,436804,False,False,False,False
CVCL_0371,Adenosine,ADORA1,11012,5152.0,263544,False,False,False,False
CVCL_1055,Adenosine,ADORA1,11012,,410272,False,False,False,False
CVCL_0293,Adenosine,ADORA1,11012,5304.0,163336,False,False,False,False
CVCL_0397,Adenosine,ADORA1,11012,3705.0,71952,False,False,False,False
CVCL_0069,Adenosine,ADORA1,11012,,79336,False,False,False,False
CVCL_1731,Adenosine,ADORA1,11012,,2056,False,False,False,False
CVCL_1495,Sulfisoxazole,EDNRA,9424,,95002,False,False,False,False
CVCL_0293,Sulfisoxazole,EDNRA,9424,5032.0,151914,False,False,False,False
CVCL_1055,Sulfisoxazole,EDNRA,9424,,151722,False,False,False,False
CVCL_0359,Sulfisoxazole,EDNRA,9424,,6820,False,False,False,False
CVCL_1635,Sulfisoxazole,EDNRA,9424,,94878,False,False,False,False
CVCL_0480,Sulfisoxazole,EDNRA,9424,5656.0,305452,False,False,False,False
CVCL_0366,Sulfisoxazole,EDNRA,9424,,109320,False,False,False,False
CVCL_1547,Sulfisoxazole,EDNRA,9424,,143122,False,False,False,False
CVCL_1119,Sulfisoxazole,EDNRA,9424,,109092,False,False,False,False
CVCL_0459,Sulfisoxazole,EDNRA,9424,,21058,False,False,False,False
CVCL_1285,Sulfisoxazole,EDNRA,9424,,20744,False,False,False,False
CVCL_1550,Sulfisoxazole,EDNRA,9424,,170216,False,False,False,False
CVCL_0428,Sulfisoxazole,EDNRA,9424,,28236,False,False,False,False
CVCL_0399,Sulfisoxazole,EDNRA,9424,,3500,False,False,False,False
CVCL_0371,Sulfisoxazole,EDNRA,9424,,104306,False,False,False,False
CVCL_0069,Sulfisoxazole,EDNRA,9424,,31928,False,False,False,False
CVCL_1717,Sulfisoxazole,EDNRA,9424,,114208,False,False,False,False
CVCL_0131,Sulfisoxazole,EDNRA,9424,,98760,False,False,False,False
CVCL_0292,Sulfisoxazole,EDNRA,9424,,18754,False,False,False,False
CVCL_0397,Sulfisoxazole,EDNRA,9424,,36140,False,False,False,False
CVCL_1715,Sulfisoxazole,EDNRA,9424,,10204,False,False,False,False
CVCL_0131,Norepinephrine (hydrochloride),ADRA1A,5113,,154763,False,False,False,False
CVCL_1055,Norepinephrine (hydrochloride),ADRA1A,5113,,476994,False,False,False,False
CVCL_0293,Norepinephrine (hydrochloride),ADRA1A,5113,,404271,False,False,False,False
CVCL_1724,Norepinephrine (hydrochloride),ADRA1A,5113,,41874,False,False,False,False
CVCL_0480,Norepinephrine (hydrochloride),ADRA1A,5113,,916790,False,False,False,False
CVCL_0371,Norepinephrine (hydrochloride),ADRA1A,5113,,416451,False,False,False,False
CVCL_0428,Norepinephrine (hydrochloride),ADRA1A,5113,,143031,False,False,False,False
CVCL_1635,Norepinephrine (hydrochloride),ADRA1A,5113,,361480,False,False,False,False
CVCL_1577,Norepinephrine (hydrochloride),ADRA1A,5113,,35385,False,False,False,False
CVCL_1547,Norepinephrine (hydrochloride),ADRA1A,5113,,469679,False,False,False,False
CVCL_1119,Norepinephrine (hydrochloride),ADRA1A,5113,3548.0,383824,False,False,False,False
CVCL_1495,Norepinephrine (hydrochloride),ADRA1A,5113,,261408,False,False,False,False
CVCL_1550,Norepinephrine (hydrochloride),ADRA1A,5113,,724731,False,False,False,False
CVCL_1285,Norepinephrine (hydrochloride),ADRA1A,5113,,81648,False,False,False,False
CVCL_1717,Norepinephrine (hydrochloride),ADRA1A,5113,,497504,False,False,False,False
CVCL_0359,Norepinephrine (hydrochloride),ADRA1A,5113,,17185,False,False,False,False
CVCL_0366,Norepinephrine (hydrochloride),ADRA1A,5113,,220514,False,False,False,False
CVCL_0397,Norepinephrine (hydrochloride),ADRA1A,5113,,148946,False,False,False,False
CVCL_0292,Norepinephrine (hydrochloride),ADRA1A,5113,,65401,False,False,False,False
CVCL_0069,Norepinephrine (hydrochloride),ADRA1A,5113,,67207,False,False,False,False
CVCL_1715,Norepinephrine (hydrochloride),ADRA1A,5113,,44128,False,False,False,False
CVCL_0459,Norepinephrine (hydrochloride),ADRA1A,5113,,41713,False,False,False,False
CVCL_0397,Lidocaine (hydrochloride),MAP2K1,12490,,20934,False,False,False,False
CVCL_0480,Lidocaine (hydrochloride),MAP2K1,12490,,101235,False,False,False,False
CVCL_1119,Lidocaine (hydrochloride),MAP2K1,12490,,56973,False,False,False,False
CVCL_0371,Lidocaine (hydrochloride),MAP2K1,12490,,111876,False,False,False,False
CVCL_1550,Lidocaine (hydrochloride),MAP2K1,12490,,108450,False,False,False,False
CVCL_1717,Lidocaine (hydrochloride),MAP2K1,12490,,87057,False,False,False,False
CVCL_1547,Lidocaine (hydrochloride),MAP2K1,12490,,67332,False,False,False,False
CVCL_0069,Lidocaine (hydrochloride),MAP2K1,12490,,14406,False,False,False,False
