drug,target_gene,label,cell_line_id
Cepharanthine,CYP3A4,67,CVCL_0399
Cepharanthine,CYP2C9,65,CVCL_0428
Cepharanthine,CYP2E1,66,CVCL_0428
Cepharanthine,CYP3A4,67,CVCL_0428
Cepharanthine,CYP2C9,65,CVCL_0459
Cepharanthine,CYP2E1,66,CVCL_0459
Cepharanthine,CYP3A4,67,CVCL_0459
Cepharanthine,CYP2C9,65,CVCL_0480
Cepharanthine,CYP2E1,66,CVCL_0480
Cepharanthine,CYP3A4,67,CVCL_0480
Cepharanthine,CYP2C9,65,CVCL_0504
Cepharanthine,CYP2E1,66,CVCL_0504
Cepharanthine,CYP3A4,67,CVCL_0504
Cepharanthine,CYP2C9,65,CVCL_1055
Cepharanthine,CYP2E1,66,CVCL_1055
Cepharanthine,CYP3A4,67,CVCL_1055
Cepharanthine,CYP2C9,65,CVCL_1056
Cepharanthine,CYP2E1,66,CVCL_1056
Cepharanthine,CYP3A4,67,CVCL_1056
Cepharanthine,CYP2C9,65,CVCL_1097
Cepharanthine,CYP2E1,66,CVCL_1097
Cepharanthine,CYP3A4,67,CVCL_1097
Cepharanthine,CYP2C9,65,CVCL_1119
Cepharanthine,CYP2E1,66,CVCL_1119
Cepharanthine,CYP3A4,67,CVCL_1119
Cepharanthine,CYP2C9,65,CVCL_1125
Cepharanthine,CYP2E1,66,CVCL_1125
Cepharanthine,CYP3A4,67,CVCL_1125
Cepharanthine,CYP2C9,65,CVCL_1239
Cepharanthine,CYP2E1,66,CVCL_1239
Cepharanthine,CYP3A4,67,CVCL_1239
Cepharanthine,CYP2C9,65,CVCL_1285
Cepharanthine,CYP2E1,66,CVCL_1285
Cepharanthine,CYP3A4,67,CVCL_1285
Cepharanthine,CYP2C9,65,CVCL_1381
Cepharanthine,CYP2E1,66,CVCL_1381
Cepharanthine,CYP3A4,67,CVCL_1381
Cepharanthine,CYP2C9,65,CVCL_1478
Cepharanthine,CYP2E1,66,CVCL_1478
Cepharanthine,CYP3A4,67,CVCL_1478
Cepharanthine,CYP2C9,65,CVCL_1495
Cepharanthine,CYP2E1,66,CVCL_1495
Cepharanthine,CYP3A4,67,CVCL_1495
Cepharanthine,CYP2C9,65,CVCL_1531
Cepharanthine,CYP2E1,66,CVCL_1531
Cepharanthine,CYP3A4,67,CVCL_1531
Cepharanthine,CYP2C9,65,CVCL_1547
Cepharanthine,CYP2E1,66,CVCL_1547
Cepharanthine,CYP3A4,67,CVCL_1547
Cepharanthine,CYP2C9,65,CVCL_1550
Cepharanthine,CYP2E1,66,CVCL_1550
Cepharanthine,CYP3A4,67,CVCL_1550
Cepharanthine,CYP2C9,65,CVCL_1577
Cepharanthine,CYP2E1,66,CVCL_1577
Cepharanthine,CYP3A4,67,CVCL_1577
Cepharanthine,CYP2C9,65,CVCL_1635
Cepharanthine,CYP2E1,66,CVCL_1635
Cepharanthine,CYP3A4,67,CVCL_1635
Cepharanthine,CYP2C9,65,CVCL_1715
Cepharanthine,CYP2E1,66,CVCL_1715
Cepharanthine,CYP3A4,67,CVCL_1715
Cepharanthine,CYP2C9,65,CVCL_1716
Cepharanthine,CYP2E1,66,CVCL_1716
Cepharanthine,CYP3A4,67,CVCL_1716
Cepharanthine,CYP2C9,65,CVCL_1717
Cepharanthine,CYP2E1,66,CVCL_1717
Cepharanthine,CYP3A4,67,CVCL_1717
Cepharanthine,CYP2C9,65,CVCL_1724
Cepharanthine,CYP2E1,66,CVCL_1724
Cepharanthine,CYP3A4,67,CVCL_1724
Cepharanthine,CYP2C9,65,CVCL_1731
Cepharanthine,CYP2E1,66,CVCL_1731
Cepharanthine,CYP3A4,67,CVCL_1731
Cepharanthine,CYP2C9,65,CVCL_C466
Cepharanthine,CYP2E1,66,CVCL_C466
Cepharanthine,CYP3A4,67,CVCL_C466
Clonidine (hydrochloride),ADRA2A,12,CVCL_0023
Clonidine (hydrochloride),ADRA2B,13,CVCL_0023
Clonidine (hydrochloride),ADRA2C,14,CVCL_0023
Clonidine (hydrochloride),ADRA2A,12,CVCL_0069
Clonidine (hydrochloride),ADRA2B,13,CVCL_0069
Clonidine (hydrochloride),ADRA2C,14,CVCL_0069
Clonidine (hydrochloride),ADRA2A,12,CVCL_0099
Clonidine (hydrochloride),ADRA2B,13,CVCL_0099
Clonidine (hydrochloride),ADRA2C,14,CVCL_0099
Clonidine (hydrochloride),ADRA2A,12,CVCL_0131
Clonidine (hydrochloride),ADRA2B,13,CVCL_0131
Clonidine (hydrochloride),ADRA2C,14,CVCL_0131
Clonidine (hydrochloride),ADRA2A,12,CVCL_0152
Clonidine (hydrochloride),ADRA2B,13,CVCL_0152
Clonidine (hydrochloride),ADRA2C,14,CVCL_0152
Clonidine (hydrochloride),ADRA2A,12,CVCL_0292
Clonidine (hydrochloride),ADRA2B,13,CVCL_0292
Clonidine (hydrochloride),ADRA2C,14,CVCL_0292
Clonidine (hydrochloride),ADRA2A,12,CVCL_0293
Clonidine (hydrochloride),ADRA2B,13,CVCL_0293
Clonidine (hydrochloride),ADRA2C,14,CVCL_0293
Clonidine (hydrochloride),ADRA2A,12,CVCL_0320
Clonidine (hydrochloride),ADRA2B,13,CVCL_0320
Clonidine (hydrochloride),ADRA2C,14,CVCL_0320
Clonidine (hydrochloride),ADRA2A,12,CVCL_0359
Clonidine (hydrochloride),ADRA2B,13,CVCL_0359
Clonidine (hydrochloride),ADRA2C,14,CVCL_0359
Clonidine (hydrochloride),ADRA2A,12,CVCL_0366
Clonidine (hydrochloride),ADRA2B,13,CVCL_0366
Clonidine (hydrochloride),ADRA2C,14,CVCL_0366
Clonidine (hydrochloride),ADRA2A,12,CVCL_0371
Clonidine (hydrochloride),ADRA2B,13,CVCL_0371
Clonidine (hydrochloride),ADRA2C,14,CVCL_0371
Clonidine (hydrochloride),ADRA2A,12,CVCL_0397
Clonidine (hydrochloride),ADRA2B,13,CVCL_0397
Clonidine (hydrochloride),ADRA2C,14,CVCL_0397
Clonidine (hydrochloride),ADRA2A,12,CVCL_0399
Clonidine (hydrochloride),ADRA2B,13,CVCL_0399
Clonidine (hydrochloride),ADRA2C,14,CVCL_0399
Clonidine (hydrochloride),ADRA2A,12,CVCL_0428
Clonidine (hydrochloride),ADRA2B,13,CVCL_0428
Clonidine (hydrochloride),ADRA2C,14,CVCL_0428
Clonidine (hydrochloride),ADRA2A,12,CVCL_0459
Clonidine (hydrochloride),ADRA2B,13,CVCL_0459
Clonidine (hydrochloride),ADRA2C,14,CVCL_0459
Clonidine (hydrochloride),ADRA2A,12,CVCL_0480
Clonidine (hydrochloride),ADRA2B,13,CVCL_0480
Clonidine (hydrochloride),ADRA2C,14,CVCL_0480
Clonidine (hydrochloride),ADRA2A,12,CVCL_0504
Clonidine (hydrochloride),ADRA2B,13,CVCL_0504
Clonidine (hydrochloride),ADRA2C,14,CVCL_0504
Clonidine (hydrochloride),ADRA2A,12,CVCL_1055
Clonidine (hydrochloride),ADRA2B,13,CVCL_1055
Clonidine (hydrochloride),ADRA2C,14,CVCL_1055
Clonidine (hydrochloride),ADRA2A,12,CVCL_1097
Clonidine (hydrochloride),ADRA2B,13,CVCL_1097
Clonidine (hydrochloride),ADRA2C,14,CVCL_1097
Clonidine (hydrochloride),ADRA2A,12,CVCL_1119
Clonidine (hydrochloride),ADRA2B,13,CVCL_1119
Clonidine (hydrochloride),ADRA2C,14,CVCL_1119
Clonidine (hydrochloride),ADRA2A,12,CVCL_1239
Clonidine (hydrochloride),ADRA2B,13,CVCL_1239
Clonidine (hydrochloride),ADRA2C,14,CVCL_1239
Clonidine (hydrochloride),ADRA2A,12,CVCL_1285
Clonidine (hydrochloride),ADRA2B,13,CVCL_1285
Clonidine (hydrochloride),ADRA2C,14,CVCL_1285
Clonidine (hydrochloride),ADRA2A,12,CVCL_1381
Clonidine (hydrochloride),ADRA2B,13,CVCL_1381
Clonidine (hydrochloride),ADRA2C,14,CVCL_1381
Clonidine (hydrochloride),ADRA2A,12,CVCL_1478
Clonidine (hydrochloride),ADRA2B,13,CVCL_1478
Clonidine (hydrochloride),ADRA2C,14,CVCL_1478
Clonidine (hydrochloride),ADRA2A,12,CVCL_1495
Clonidine (hydrochloride),ADRA2B,13,CVCL_1495
Clonidine (hydrochloride),ADRA2C,14,CVCL_1495
Clonidine (hydrochloride),ADRA2A,12,CVCL_1531
Clonidine (hydrochloride),ADRA2B,13,CVCL_1531
Clonidine (hydrochloride),ADRA2C,14,CVCL_1531
Clonidine (hydrochloride),ADRA2A,12,CVCL_1547
Clonidine (hydrochloride),ADRA2B,13,CVCL_1547
Clonidine (hydrochloride),ADRA2C,14,CVCL_1547
Clonidine (hydrochloride),ADRA2A,12,CVCL_1550
Clonidine (hydrochloride),ADRA2B,13,CVCL_1550
Clonidine (hydrochloride),ADRA2C,14,CVCL_1550
Clonidine (hydrochloride),ADRA2A,12,CVCL_1577
Clonidine (hydrochloride),ADRA2B,13,CVCL_1577
Clonidine (hydrochloride),ADRA2C,14,CVCL_1577
Clonidine (hydrochloride),ADRA2A,12,CVCL_1635
Clonidine (hydrochloride),ADRA2B,13,CVCL_1635
Clonidine (hydrochloride),ADRA2C,14,CVCL_1635
Clonidine (hydrochloride),ADRA2A,12,CVCL_1715
Clonidine (hydrochloride),ADRA2B,13,CVCL_1715
Clonidine (hydrochloride),ADRA2C,14,CVCL_1715
Clonidine (hydrochloride),ADRA2A,12,CVCL_1716
Clonidine (hydrochloride),ADRA2B,13,CVCL_1716
Clonidine (hydrochloride),ADRA2C,14,CVCL_1716
Clonidine (hydrochloride),ADRA2A,12,CVCL_1717
Clonidine (hydrochloride),ADRA2B,13,CVCL_1717
Clonidine (hydrochloride),ADRA2C,14,CVCL_1717
Clonidine (hydrochloride),ADRA2A,12,CVCL_1724
Clonidine (hydrochloride),ADRA2B,13,CVCL_1724
Clonidine (hydrochloride),ADRA2C,14,CVCL_1724
Clonidine (hydrochloride),ADRA2A,12,CVCL_1731
Clonidine (hydrochloride),ADRA2B,13,CVCL_1731
Clonidine (hydrochloride),ADRA2C,14,CVCL_1731
Clotrimazole,CYP2A6,61,CVCL_0023
Clotrimazole,CYP51A1,69,CVCL_0023
Clotrimazole,CYP2A6,61,CVCL_0028
Clotrimazole,CYP51A1,69,CVCL_0028
Clotrimazole,CYP2A6,61,CVCL_0069
Clotrimazole,CYP51A1,69,CVCL_0069
Clotrimazole,CYP2A6,61,CVCL_0099
Clotrimazole,CYP51A1,69,CVCL_0099
Clotrimazole,CYP2A6,61,CVCL_0131
Clotrimazole,CYP51A1,69,CVCL_0131
Clotrimazole,CYP2A6,61,CVCL_0152
Clotrimazole,CYP51A1,69,CVCL_0152
Clotrimazole,CYP2A6,61,CVCL_0179
Clotrimazole,CYP51A1,69,CVCL_0179
Clotrimazole,CYP2A6,61,CVCL_0218
Clotrimazole,CYP51A1,69,CVCL_0218
Clotrimazole,CYP2A6,61,CVCL_0292
Clotrimazole,CYP51A1,69,CVCL_0292
Clotrimazole,CYP2A6,61,CVCL_0293
Clotrimazole,CYP51A1,69,CVCL_0293
Clotrimazole,CYP2A6,61,CVCL_0332
Clotrimazole,CYP51A1,69,CVCL_0332
Clotrimazole,CYP2A6,61,CVCL_0334
Clotrimazole,CYP51A1,69,CVCL_0334
Clotrimazole,CYP2A6,61,CVCL_0359
Clotrimazole,CYP51A1,69,CVCL_0359
Clotrimazole,CYP2A6,61,CVCL_0366
Clotrimazole,CYP51A1,69,CVCL_0366
Clotrimazole,CYP2A6,61,CVCL_0371
Clotrimazole,CYP51A1,69,CVCL_0371
Clotrimazole,CYP2A6,61,CVCL_0397
Clotrimazole,CYP51A1,69,CVCL_0397
Clotrimazole,CYP2A6,61,CVCL_0399
Clotrimazole,CYP51A1,69,CVCL_0399
Clotrimazole,CYP2A6,61,CVCL_0428
Clotrimazole,CYP51A1,69,CVCL_0428
Clotrimazole,CYP2A6,61,CVCL_0459
Clotrimazole,CYP51A1,69,CVCL_0459
Clotrimazole,CYP2A6,61,CVCL_0480
Clotrimazole,CYP51A1,69,CVCL_0480
Clotrimazole,CYP2A6,61,CVCL_0504
Clotrimazole,CYP51A1,69,CVCL_0504
Clotrimazole,CYP2A6,61,CVCL_0546
Clotrimazole,CYP51A1,69,CVCL_0546
Clotrimazole,CYP2A6,61,CVCL_1055
Clotrimazole,CYP51A1,69,CVCL_1055
Clotrimazole,CYP2A6,61,CVCL_1056
Clotrimazole,CYP51A1,69,CVCL_1056
Clotrimazole,CYP2A6,61,CVCL_1094
Clotrimazole,CYP51A1,69,CVCL_1094
Clotrimazole,CYP2A6,61,CVCL_1097
Clotrimazole,CYP51A1,69,CVCL_1097
Clotrimazole,CYP2A6,61,CVCL_1098
Clotrimazole,CYP51A1,69,CVCL_1098
Clotrimazole,CYP2A6,61,CVCL_1119
Clotrimazole,CYP51A1,69,CVCL_1119
Clotrimazole,CYP2A6,61,CVCL_1239
Clotrimazole,CYP51A1,69,CVCL_1239
Clotrimazole,CYP2A6,61,CVCL_1285
Clotrimazole,CYP51A1,69,CVCL_1285
Clotrimazole,CYP2A6,61,CVCL_1381
Clotrimazole,CYP51A1,69,CVCL_1381
Clotrimazole,CYP2A6,61,CVCL_1478
Clotrimazole,CYP51A1,69,CVCL_1478
Clotrimazole,CYP2A6,61,CVCL_1495
Clotrimazole,CYP51A1,69,CVCL_1495
Clotrimazole,CYP2A6,61,CVCL_1517
Clotrimazole,CYP51A1,69,CVCL_1517
Clotrimazole,CYP2A6,61,CVCL_1531
Clotrimazole,CYP51A1,69,CVCL_1531
Clotrimazole,CYP2A6,61,CVCL_1547
Clotrimazole,CYP51A1,69,CVCL_1547
Clotrimazole,CYP2A6,61,CVCL_1550
Clotrimazole,CYP51A1,69,CVCL_1550
Clotrimazole,CYP2A6,61,CVCL_1577
Clotrimazole,CYP51A1,69,CVCL_1577
Clotrimazole,CYP2A6,61,CVCL_1635
Clotrimazole,CYP51A1,69,CVCL_1635
Clotrimazole,CYP2A6,61,CVCL_1693
Clotrimazole,CYP51A1,69,CVCL_1693
Clotrimazole,CYP2A6,61,CVCL_1715
Clotrimazole,CYP51A1,69,CVCL_1715
Clotrimazole,CYP2A6,61,CVCL_1716
Clotrimazole,CYP51A1,69,CVCL_1716
Clotrimazole,CYP2A6,61,CVCL_1717
Clotrimazole,CYP51A1,69,CVCL_1717
Clotrimazole,CYP2A6,61,CVCL_1724
Clotrimazole,CYP51A1,69,CVCL_1724
Clotrimazole,CYP2A6,61,CVCL_1731
Clotrimazole,CYP51A1,69,CVCL_1731
Clotrimazole,CYP2A6,61,CVCL_C466
Clotrimazole,CYP51A1,69,CVCL_C466
Docetaxel,TUBB1,262,CVCL_0023
Docetaxel,TUBB2A,263,CVCL_0023
Docetaxel,TUBB2B,264,CVCL_0023
Docetaxel,TUBB3,265,CVCL_0023
Docetaxel,TUBB4A,266,CVCL_0023
Docetaxel,TUBB4B,267,CVCL_0023
Docetaxel,TUBB1,262,CVCL_0028
Docetaxel,TUBB2A,263,CVCL_0028
Docetaxel,TUBB2B,264,CVCL_0028
Docetaxel,TUBB3,265,CVCL_0028
Docetaxel,TUBB4A,266,CVCL_0028
Docetaxel,TUBB4B,267,CVCL_0028
Docetaxel,TUBB1,262,CVCL_0069
Docetaxel,TUBB2A,263,CVCL_0069
Docetaxel,TUBB2B,264,CVCL_0069
Docetaxel,TUBB3,265,CVCL_0069
Docetaxel,TUBB4A,266,CVCL_0069
Docetaxel,TUBB4B,267,CVCL_0069
Docetaxel,TUBB1,262,CVCL_0099
Docetaxel,TUBB2A,263,CVCL_0099
Docetaxel,TUBB2B,264,CVCL_0099
Docetaxel,TUBB3,265,CVCL_0099
Docetaxel,TUBB4A,266,CVCL_0099
Docetaxel,TUBB4B,267,CVCL_0099
Docetaxel,TUBB1,262,CVCL_0131
Docetaxel,TUBB2A,263,CVCL_0131
Docetaxel,TUBB2B,264,CVCL_0131
Docetaxel,TUBB3,265,CVCL_0131
Docetaxel,TUBB4A,266,CVCL_0131
Docetaxel,TUBB4B,267,CVCL_0131
Docetaxel,TUBB1,262,CVCL_0152
Docetaxel,TUBB2A,263,CVCL_0152
Docetaxel,TUBB2B,264,CVCL_0152
Docetaxel,TUBB3,265,CVCL_0152
Docetaxel,TUBB4A,266,CVCL_0152
Docetaxel,TUBB4B,267,CVCL_0152
Docetaxel,TUBB1,262,CVCL_0179
Docetaxel,TUBB2A,263,CVCL_0179
Docetaxel,TUBB2B,264,CVCL_0179
Docetaxel,TUBB3,265,CVCL_0179
Docetaxel,TUBB4A,266,CVCL_0179
Docetaxel,TUBB4B,267,CVCL_0179
Docetaxel,TUBB1,262,CVCL_0218
Docetaxel,TUBB2A,263,CVCL_0218
Docetaxel,TUBB2B,264,CVCL_0218
Docetaxel,TUBB3,265,CVCL_0218
Docetaxel,TUBB4A,266,CVCL_0218
Docetaxel,TUBB4B,267,CVCL_0218
Docetaxel,TUBB1,262,CVCL_0292
Docetaxel,TUBB2A,263,CVCL_0292
Docetaxel,TUBB2B,264,CVCL_0292
Docetaxel,TUBB3,265,CVCL_0292
Docetaxel,TUBB4A,266,CVCL_0292
Docetaxel,TUBB4B,267,CVCL_0292
Docetaxel,TUBB1,262,CVCL_0293
Docetaxel,TUBB2A,263,CVCL_0293
Docetaxel,TUBB2B,264,CVCL_0293
Docetaxel,TUBB3,265,CVCL_0293
Docetaxel,TUBB4A,266,CVCL_0293
Docetaxel,TUBB4B,267,CVCL_0293
Docetaxel,TUBB1,262,CVCL_0332
Docetaxel,TUBB2A,263,CVCL_0332
Docetaxel,TUBB2B,264,CVCL_0332
Docetaxel,TUBB3,265,CVCL_0332
Docetaxel,TUBB4A,266,CVCL_0332
Docetaxel,TUBB4B,267,CVCL_0332
Docetaxel,TUBB1,262,CVCL_0334
Docetaxel,TUBB2A,263,CVCL_0334
Docetaxel,TUBB2B,264,CVCL_0334
Docetaxel,TUBB3,265,CVCL_0334
Docetaxel,TUBB4A,266,CVCL_0334
Docetaxel,TUBB4B,267,CVCL_0334
Docetaxel,TUBB1,262,CVCL_0359
Docetaxel,TUBB2A,263,CVCL_0359
Docetaxel,TUBB2B,264,CVCL_0359
Docetaxel,TUBB3,265,CVCL_0359
Docetaxel,TUBB4A,266,CVCL_0359
Docetaxel,TUBB4B,267,CVCL_0359
Docetaxel,TUBB1,262,CVCL_0366
Docetaxel,TUBB2A,263,CVCL_0366
Docetaxel,TUBB2B,264,CVCL_0366
Docetaxel,TUBB3,265,CVCL_0366
Docetaxel,TUBB4A,266,CVCL_0366
Docetaxel,TUBB4B,267,CVCL_0366
Docetaxel,TUBB1,262,CVCL_0371
Docetaxel,TUBB2A,263,CVCL_0371
Docetaxel,TUBB2B,264,CVCL_0371
Docetaxel,TUBB3,265,CVCL_0371
Docetaxel,TUBB4A,266,CVCL_0371
Docetaxel,TUBB4B,267,CVCL_0371
Docetaxel,TUBB1,262,CVCL_0397
Docetaxel,TUBB2A,263,CVCL_0397
Docetaxel,TUBB2B,264,CVCL_0397
Docetaxel,TUBB3,265,CVCL_0397
Docetaxel,TUBB4A,266,CVCL_0397
Docetaxel,TUBB4B,267,CVCL_0397
Docetaxel,TUBB1,262,CVCL_0399
Docetaxel,TUBB2A,263,CVCL_0399
Docetaxel,TUBB2B,264,CVCL_0399
Docetaxel,TUBB3,265,CVCL_0399
Docetaxel,TUBB4A,266,CVCL_0399
Docetaxel,TUBB4B,267,CVCL_0399
Docetaxel,TUBB1,262,CVCL_0428
Docetaxel,TUBB2A,263,CVCL_0428
Docetaxel,TUBB2B,264,CVCL_0428
Docetaxel,TUBB3,265,CVCL_0428
Docetaxel,TUBB4A,266,CVCL_0428
Docetaxel,TUBB4B,267,CVCL_0428
Docetaxel,TUBB1,262,CVCL_0459
Docetaxel,TUBB2A,263,CVCL_0459
Docetaxel,TUBB2B,264,CVCL_0459
Docetaxel,TUBB3,265,CVCL_0459
Docetaxel,TUBB4A,266,CVCL_0459
Docetaxel,TUBB4B,267,CVCL_0459
Docetaxel,TUBB1,262,CVCL_0480
Docetaxel,TUBB2A,263,CVCL_0480
Docetaxel,TUBB2B,264,CVCL_0480
Docetaxel,TUBB3,265,CVCL_0480
Docetaxel,TUBB4A,266,CVCL_0480
Docetaxel,TUBB4B,267,CVCL_0480
Docetaxel,TUBB1,262,CVCL_0504
Docetaxel,TUBB2A,263,CVCL_0504
Docetaxel,TUBB2B,264,CVCL_0504
Docetaxel,TUBB3,265,CVCL_0504
Docetaxel,TUBB4A,266,CVCL_0504
Docetaxel,TUBB4B,267,CVCL_0504
Docetaxel,TUBB1,262,CVCL_0546
Docetaxel,TUBB2A,263,CVCL_0546
Docetaxel,TUBB2B,264,CVCL_0546
Docetaxel,TUBB3,265,CVCL_0546
Docetaxel,TUBB4A,266,CVCL_0546
Docetaxel,TUBB4B,267,CVCL_0546
Docetaxel,TUBB1,262,CVCL_1055
Docetaxel,TUBB2A,263,CVCL_1055
Docetaxel,TUBB2B,264,CVCL_1055
Docetaxel,TUBB3,265,CVCL_1055
Docetaxel,TUBB4A,266,CVCL_1055
Docetaxel,TUBB4B,267,CVCL_1055
Docetaxel,TUBB1,262,CVCL_1056
Docetaxel,TUBB2A,263,CVCL_1056
Docetaxel,TUBB2B,264,CVCL_1056
Docetaxel,TUBB3,265,CVCL_1056
Docetaxel,TUBB4A,266,CVCL_1056
Docetaxel,TUBB4B,267,CVCL_1056
Docetaxel,TUBB1,262,CVCL_1094
Docetaxel,TUBB2A,263,CVCL_1094
Docetaxel,TUBB2B,264,CVCL_1094
Docetaxel,TUBB3,265,CVCL_1094
Docetaxel,TUBB4A,266,CVCL_1094
Docetaxel,TUBB4B,267,CVCL_1094
Docetaxel,TUBB1,262,CVCL_1097
Docetaxel,TUBB2A,263,CVCL_1097
Docetaxel,TUBB2B,264,CVCL_1097
Docetaxel,TUBB3,265,CVCL_1097
Docetaxel,TUBB4A,266,CVCL_1097
Docetaxel,TUBB4B,267,CVCL_1097
Docetaxel,TUBB1,262,CVCL_1098
Docetaxel,TUBB2A,263,CVCL_1098
Docetaxel,TUBB2B,264,CVCL_1098
Docetaxel,TUBB3,265,CVCL_1098
Docetaxel,TUBB4A,266,CVCL_1098
Docetaxel,TUBB4B,267,CVCL_1098
Docetaxel,TUBB1,262,CVCL_1119
Docetaxel,TUBB2A,263,CVCL_1119
Docetaxel,TUBB2B,264,CVCL_1119
Docetaxel,TUBB3,265,CVCL_1119
Docetaxel,TUBB4A,266,CVCL_1119
Docetaxel,TUBB4B,267,CVCL_1119
Docetaxel,TUBB1,262,CVCL_1125
Docetaxel,TUBB2A,263,CVCL_1125
Docetaxel,TUBB2B,264,CVCL_1125
Docetaxel,TUBB3,265,CVCL_1125
Docetaxel,TUBB4A,266,CVCL_1125
Docetaxel,TUBB4B,267,CVCL_1125
Docetaxel,TUBB1,262,CVCL_1239
Docetaxel,TUBB2A,263,CVCL_1239
Docetaxel,TUBB2B,264,CVCL_1239
Docetaxel,TUBB3,265,CVCL_1239
Docetaxel,TUBB4A,266,CVCL_1239
Docetaxel,TUBB4B,267,CVCL_1239
Docetaxel,TUBB1,262,CVCL_1285
Docetaxel,TUBB2A,263,CVCL_1285
Docetaxel,TUBB2B,264,CVCL_1285
Docetaxel,TUBB3,265,CVCL_1285
Docetaxel,TUBB4A,266,CVCL_1285
Docetaxel,TUBB4B,267,CVCL_1285
Docetaxel,TUBB1,262,CVCL_1381
Docetaxel,TUBB2A,263,CVCL_1381
Docetaxel,TUBB2B,264,CVCL_1381
Docetaxel,TUBB3,265,CVCL_1381
Docetaxel,TUBB4A,266,CVCL_1381
Docetaxel,TUBB4B,267,CVCL_1381
Docetaxel,TUBB1,262,CVCL_1478
Docetaxel,TUBB2A,263,CVCL_1478
Docetaxel,TUBB2B,264,CVCL_1478
Docetaxel,TUBB3,265,CVCL_1478
Docetaxel,TUBB4A,266,CVCL_1478
Docetaxel,TUBB4B,267,CVCL_1478
Docetaxel,TUBB1,262,CVCL_1495
Docetaxel,TUBB2A,263,CVCL_1495
Docetaxel,TUBB2B,264,CVCL_1495
Docetaxel,TUBB3,265,CVCL_1495
Docetaxel,TUBB4A,266,CVCL_1495
Docetaxel,TUBB4B,267,CVCL_1495
Docetaxel,TUBB1,262,CVCL_1517
Docetaxel,TUBB2A,263,CVCL_1517
Docetaxel,TUBB2B,264,CVCL_1517
Docetaxel,TUBB3,265,CVCL_1517
Docetaxel,TUBB4A,266,CVCL_1517
Docetaxel,TUBB4B,267,CVCL_1517
Docetaxel,TUBB1,262,CVCL_1531
Docetaxel,TUBB2A,263,CVCL_1531
Docetaxel,TUBB2B,264,CVCL_1531
Docetaxel,TUBB3,265,CVCL_1531
Docetaxel,TUBB4A,266,CVCL_1531
Docetaxel,TUBB4B,267,CVCL_1531
Docetaxel,TUBB1,262,CVCL_1547
Docetaxel,TUBB2A,263,CVCL_1547
Docetaxel,TUBB2B,264,CVCL_1547
Docetaxel,TUBB3,265,CVCL_1547
Docetaxel,TUBB4A,266,CVCL_1547
Docetaxel,TUBB4B,267,CVCL_1547
Docetaxel,TUBB1,262,CVCL_1550
Docetaxel,TUBB2A,263,CVCL_1550
Docetaxel,TUBB2B,264,CVCL_1550
Docetaxel,TUBB3,265,CVCL_1550
Docetaxel,TUBB4A,266,CVCL_1550
Docetaxel,TUBB4B,267,CVCL_1550
Docetaxel,TUBB1,262,CVCL_1577
Docetaxel,TUBB2A,263,CVCL_1577
Docetaxel,TUBB2B,264,CVCL_1577
Docetaxel,TUBB3,265,CVCL_1577
Docetaxel,TUBB4A,266,CVCL_1577
Docetaxel,TUBB4B,267,CVCL_1577
Docetaxel,TUBB1,262,CVCL_1635
Docetaxel,TUBB2A,263,CVCL_1635
Docetaxel,TUBB2B,264,CVCL_1635
Docetaxel,TUBB3,265,CVCL_1635
Docetaxel,TUBB4A,266,CVCL_1635
Docetaxel,TUBB4B,267,CVCL_1635
Docetaxel,TUBB1,262,CVCL_1693
Docetaxel,TUBB2A,263,CVCL_1693
Docetaxel,TUBB2B,264,CVCL_1693
Docetaxel,TUBB3,265,CVCL_1693
Docetaxel,TUBB4A,266,CVCL_1693
Docetaxel,TUBB4B,267,CVCL_1693
Docetaxel,TUBB1,262,CVCL_1715
Docetaxel,TUBB2A,263,CVCL_1715
Docetaxel,TUBB2B,264,CVCL_1715
Docetaxel,TUBB3,265,CVCL_1715
Docetaxel,TUBB4A,266,CVCL_1715
Docetaxel,TUBB4B,267,CVCL_1715
Docetaxel,TUBB1,262,CVCL_1716
Docetaxel,TUBB2A,263,CVCL_1716
Docetaxel,TUBB2B,264,CVCL_1716
Docetaxel,TUBB3,265,CVCL_1716
Docetaxel,TUBB4A,266,CVCL_1716
Docetaxel,TUBB4B,267,CVCL_1716
Docetaxel,TUBB1,262,CVCL_1717
Docetaxel,TUBB2A,263,CVCL_1717
Docetaxel,TUBB2B,264,CVCL_1717
Docetaxel,TUBB3,265,CVCL_1717
Docetaxel,TUBB4A,266,CVCL_1717
Docetaxel,TUBB4B,267,CVCL_1717
Docetaxel,TUBB1,262,CVCL_1724
Docetaxel,TUBB2A,263,CVCL_1724
Docetaxel,TUBB2B,264,CVCL_1724
Docetaxel,TUBB3,265,CVCL_1724
Docetaxel,TUBB4A,266,CVCL_1724
Docetaxel,TUBB4B,267,CVCL_1724
Docetaxel,TUBB1,262,CVCL_1731
Docetaxel,TUBB2A,263,CVCL_1731
Docetaxel,TUBB2B,264,CVCL_1731
Docetaxel,TUBB3,265,CVCL_1731
Docetaxel,TUBB4A,266,CVCL_1731
Docetaxel,TUBB4B,267,CVCL_1731
Docetaxel,TUBB1,262,CVCL_C466
Docetaxel,TUBB2A,263,CVCL_C466
Docetaxel,TUBB2B,264,CVCL_C466
Docetaxel,TUBB3,265,CVCL_C466
