drug,cell_line_id,n_rows,target_genes,gene_ranks,best_rank,n_in_top5,n_in_top10,n_in_top50,n_in_top100
Tofacitinib,CVCL_1495,3564,"JAK1,JAK2,JAK3","{'JAK1': 9487, 'JAK2': inf, 'JAK3': inf}",9487.0,0,0,0,0
Tofacitinib,CVCL_0069,1035,"JAK1,JAK2,JAK3","{'JAK1': 6727, 'JAK2': inf, 'JAK3': inf}",6727.0,0,0,0,0
Tofacitinib,CVCL_0366,1794,"JAK1,JAK2,JAK3","{'JAK1': 9137, 'JAK2': inf, 'JAK3': inf}",9137.0,0,0,0,0
Tofacitinib,CVCL_1119,3108,"JAK1,JAK2,JAK3","{'JAK1': 5617, 'JAK2': inf, 'JAK3': inf}",5617.0,0,0,0,0
Tofacitinib,CVCL_1550,4317,"JAK1,JAK2,JAK3","{'JAK1': 10741, 'JAK2': inf, 'JAK3': inf}",10741.0,0,0,0,0
Tofacitinib,CVCL_0428,759,"JAK1,JAK2,JAK3","{'JAK1': 7878, 'JAK2': inf, 'JAK3': inf}",7878.0,0,0,0,0
Tofacitinib,CVCL_1285,1134,"JAK1,JAK2,JAK3","{'JAK1': 9215, 'JAK2': inf, 'JAK3': inf}",9215.0,0,0,0,0
Tofacitinib,CVCL_0131,1998,"JAK1,JAK2,JAK3","{'JAK1': 7089, 'JAK2': inf, 'JAK3': inf}",7089.0,0,0,0,0
Tofacitinib,CVCL_1055,2034,"JAK1,JAK2,JAK3","{'JAK1': 4793, 'JAK2': inf, 'JAK3': inf}",4793.0,0,0,0,0
Tofacitinib,CVCL_1724,387,"JAK1,JAK2,JAK3","{'JAK1': 3699, 'JAK2': inf, 'JAK3': inf}",3699.0,0,0,0,0
Tofacitinib,CVCL_1547,3504,"JAK1,JAK2,JAK3","{'JAK1': 5587, 'JAK2': inf, 'JAK3': inf}",5587.0,0,0,0,0
Tofacitinib,CVCL_0099,210,"JAK1,JAK2,JAK3","{'JAK1': 9303, 'JAK2': inf, 'JAK3': inf}",9303.0,0,0,0,0
Tofacitinib,CVCL_0292,1221,"JAK1,JAK2,JAK3","{'JAK1': 5597, 'JAK2': inf, 'JAK3': inf}",5597.0,0,0,0,0
Tofacitinib,CVCL_0459,1377,"JAK1,JAK2,JAK3","{'JAK1': 8159, 'JAK2': inf, 'JAK3': inf}",8159.0,0,0,0,0
Tofacitinib,CVCL_1531,93,"JAK1,JAK2,JAK3","{'JAK1': 4679, 'JAK2': inf, 'JAK3': inf}",4679.0,0,0,0,0
Trimetrexate,CVCL_0131,861,DHFR,{'DHFR': inf},inf,0,0,0,0
Trimetrexate,CVCL_0480,2454,DHFR,{'DHFR': inf},inf,0,0,0,0
Trimetrexate,CVCL_0428,405,DHFR,{'DHFR': inf},inf,0,0,0,0
Trimetrexate,CVCL_0293,1143,DHFR,{'DHFR': inf},inf,0,0,0,0
Trimetrexate,CVCL_1547,1481,DHFR,{'DHFR': inf},inf,0,0,0,0
Trimetrexate,CVCL_1055,975,DHFR,{'DHFR': inf},inf,0,0,0,0
Trimetrexate,CVCL_1717,1339,DHFR,{'DHFR': inf},inf,0,0,0,0
Trimetrexate,CVCL_1550,1731,DHFR,{'DHFR': inf},inf,0,0,0,0
Trimetrexate,CVCL_0397,535,DHFR,{'DHFR': inf},inf,0,0,0,0
Trimetrexate,CVCL_0366,957,DHFR,{'DHFR': inf},inf,0,0,0,0
Trimetrexate,CVCL_1119,1309,DHFR,{'DHFR': inf},inf,0,0,0,0
Trimetrexate,CVCL_1724,104,DHFR,{'DHFR': inf},inf,0,0,0,0
Trimetrexate,CVCL_0359,123,DHFR,{'DHFR': inf},inf,0,0,0,0
Trimetrexate,CVCL_0069,455,DHFR,{'DHFR': inf},inf,0,0,0,0
Trimetrexate,CVCL_1635,1122,DHFR,{'DHFR': inf},inf,0,0,0,0
Trimetrexate,CVCL_0371,1517,DHFR,{'DHFR': inf},inf,0,0,0,0
Trimetrexate,CVCL_1517,112,DHFR,{'DHFR': inf},inf,0,0,0,0
Trimetrexate,CVCL_1495,1167,DHFR,{'DHFR': inf},inf,0,0,0,0
Trimetrexate,CVCL_1285,294,DHFR,{'DHFR': inf},inf,0,0,0,0
Trimetrexate,CVCL_0459,302,DHFR,{'DHFR': inf},inf,0,0,0,0
Trimetrexate,CVCL_1577,81,DHFR,{'DHFR': inf},inf,0,0,0,0
Gemfibrozil,CVCL_1547,6640,"CYP1A2,CYP2C19,CYP2C8,CYP2C9,PPARA","{'CYP1A2': 12552, 'CYP2C19': inf, 'CYP2C8': 9879, 'CYP2C9': 13528, 'PPARA': 18213}",9879.0,0,0,0,0
Gemfibrozil,CVCL_1550,8585,"CYP1A2,CYP2C19,CYP2C8,CYP2C9,PPARA","{'CYP1A2': 13747, 'CYP2C19': inf, 'CYP2C8': 10490, 'CYP2C9': 11758, 'PPARA': 14130}",10490.0,0,0,0,0
Gemfibrozil,CVCL_1717,6880,"CYP1A2,CYP2C19,CYP2C8,CYP2C9,PPARA","{'CYP1A2': 11804, 'CYP2C19': inf, 'CYP2C8': 10162, 'CYP2C9': 12605, 'PPARA': 17789}",10162.0,0,0,0,0
Gemfibrozil,CVCL_0371,8310,"CYP1A2,CYP2C19,CYP2C8,CYP2C9,PPARA","{'CYP1A2': 12906, 'CYP2C19': inf, 'CYP2C8': 10206, 'CYP2C9': 13270, 'PPARA': 15589}",10206.0,0,0,0,0
Gemfibrozil,CVCL_0399,930,"CYP1A2,CYP2C19,CYP2C8,CYP2C9,PPARA","{'CYP1A2': 7760, 'CYP2C19': inf, 'CYP2C8': 7613, 'CYP2C9': inf, 'PPARA': inf}",7613.0,0,0,0,0
Gemfibrozil,CVCL_0480,11980,"CYP1A2,CYP2C19,CYP2C8,CYP2C9,PPARA","{'CYP1A2': 12901, 'CYP2C19': inf, 'CYP2C8': 8490, 'CYP2C9': 10617, 'PPARA': 12885}",8490.0,0,0,0,0
Gemfibrozil,CVCL_0131,3825,"CYP1A2,CYP2C19,CYP2C8,CYP2C9,PPARA","{'CYP1A2': 7599, 'CYP2C19': inf, 'CYP2C8': 5554, 'CYP2C9': 12429, 'PPARA': inf}",5554.0,0,0,0,0
Gemfibrozil,CVCL_1119,6070,"CYP1A2,CYP2C19,CYP2C8,CYP2C9,PPARA","{'CYP1A2': 1533, 'CYP2C19': inf, 'CYP2C8': 7538, 'CYP2C9': 13266, 'PPARA': 14210}",1533.0,0,0,0,0
Gemfibrozil,CVCL_1635,5595,"CYP1A2,CYP2C19,CYP2C8,CYP2C9,PPARA","{'CYP1A2': 6932, 'CYP2C19': inf, 'CYP2C8': 7647, 'CYP2C9': 12800, 'PPARA': 16674}",6932.0,0,0,0,0
Gemfibrozil,CVCL_1495,5705,"CYP1A2,CYP2C19,CYP2C8,CYP2C9,PPARA","{'CYP1A2': 13586, 'CYP2C19': inf, 'CYP2C8': 8680, 'CYP2C9': 12928, 'PPARA': 15437}",8680.0,0,0,0,0
Gemfibrozil,CVCL_0332,435,"CYP1A2,CYP2C19,CYP2C8,CYP2C9,PPARA","{'CYP1A2': inf, 'CYP2C19': inf, 'CYP2C8': inf, 'CYP2C9': 11350, 'PPARA': inf}",11350.0,0,0,0,0
Gemfibrozil,CVCL_0366,3990,"CYP1A2,CYP2C19,CYP2C8,CYP2C9,PPARA","{'CYP1A2': 8256, 'CYP2C19': inf, 'CYP2C8': 10766, 'CYP2C9': 16103, 'PPARA': inf}",8256.0,0,0,0,0
Gemfibrozil,CVCL_1731,325,"CYP1A2,CYP2C19,CYP2C8,CYP2C9,PPARA","{'CYP1A2': inf, 'CYP2C19': inf, 'CYP2C8': 9064, 'CYP2C9': inf, 'PPARA': inf}",9064.0,0,0,0,0
Gemfibrozil,CVCL_0397,3160,"CYP1A2,CYP2C19,CYP2C8,CYP2C9,PPARA","{'CYP1A2': 12991, 'CYP2C19': inf, 'CYP2C8': 9221, 'CYP2C9': 11319, 'PPARA': inf}",9221.0,0,0,0,0
Gemfibrozil,CVCL_0428,1700,"CYP1A2,CYP2C19,CYP2C8,CYP2C9,PPARA","{'CYP1A2': 13470, 'CYP2C19': inf, 'CYP2C8': 7734, 'CYP2C9': 13861, 'PPARA': 12843}",7734.0,0,0,0,0
Gemfibrozil,CVCL_0293,6365,"CYP1A2,CYP2C19,CYP2C8,CYP2C9,PPARA","{'CYP1A2': 9380, 'CYP2C19': inf, 'CYP2C8': 7285, 'CYP2C9': 10199, 'PPARA': 17213}",7285.0,0,0,0,0
Gemfibrozil,CVCL_0292,2120,"CYP1A2,CYP2C19,CYP2C8,CYP2C9,PPARA","{'CYP1A2': 9958, 'CYP2C19': inf, 'CYP2C8': 10391, 'CYP2C9': 13925, 'PPARA': 12241}",9958.0,0,0,0,0
Gemfibrozil,CVCL_0069,1690,"CYP1A2,CYP2C19,CYP2C8,CYP2C9,PPARA","{'CYP1A2': 11016, 'CYP2C19': inf, 'CYP2C8': inf, 'CYP2C9': 10827, 'PPARA': inf}",10827.0,0,0,0,0
Gemfibrozil,CVCL_0359,315,"CYP1A2,CYP2C19,CYP2C8,CYP2C9,PPARA","{'CYP1A2': 8020, 'CYP2C19': inf, 'CYP2C8': inf, 'CYP2C9': inf, 'PPARA': inf}",8020.0,0,0,0,0
Gemfibrozil,CVCL_1055,4475,"CYP1A2,CYP2C19,CYP2C8,CYP2C9,PPARA","{'CYP1A2': 15279, 'CYP2C19': inf, 'CYP2C8': 10338, 'CYP2C9': 15095, 'PPARA': 17321}",10338.0,0,0,0,0
Gemfibrozil,CVCL_1577,355,"CYP1A2,CYP2C19,CYP2C8,CYP2C9,PPARA","{'CYP1A2': inf, 'CYP2C19': inf, 'CYP2C8': 9675, 'CYP2C9': 12539, 'PPARA': inf}",9675.0,0,0,0,0
Gemfibrozil,CVCL_0459,1495,"CYP1A2,CYP2C19,CYP2C8,CYP2C9,PPARA","{'CYP1A2': 11030, 'CYP2C19': inf, 'CYP2C8': 9577, 'CYP2C9': inf, 'PPARA': inf}",9577.0,0,0,0,0
Gemfibrozil,CVCL_1285,1400,"CYP1A2,CYP2C19,CYP2C8,CYP2C9,PPARA","{'CYP1A2': 8416, 'CYP2C19': inf, 'CYP2C8': 9483, 'CYP2C9': inf, 'PPARA': inf}",8416.0,0,0,0,0
Gemfibrozil,CVCL_1715,985,"CYP1A2,CYP2C19,CYP2C8,CYP2C9,PPARA","{'CYP1A2': 11928, 'CYP2C19': inf, 'CYP2C8': 8383, 'CYP2C9': inf, 'PPARA': inf}",8383.0,0,0,0,0
Gemfibrozil,CVCL_1056,790,"CYP1A2,CYP2C19,CYP2C8,CYP2C9,PPARA","{'CYP1A2': inf, 'CYP2C19': inf, 'CYP2C8': 9463, 'CYP2C9': inf, 'PPARA': inf}",9463.0,0,0,0,0
Tolcapone,CVCL_1547,1653,COMT,{'COMT': 16287},16287.0,0,0,0,0
Tolcapone,CVCL_1635,1381,COMT,{'COMT': inf},inf,0,0,0,0
Tolcapone,CVCL_0131,617,COMT,{'COMT': inf},inf,0,0,0,0
Tolcapone,CVCL_1717,1653,COMT,{'COMT': 15499},15499.0,0,0,0,0
Tolcapone,CVCL_0480,2567,COMT,{'COMT': 16366},16366.0,0,0,0,0
Tolcapone,CVCL_1381,3,COMT,{'COMT': inf},inf,0,0,0,0
Tolcapone,CVCL_0459,131,COMT,{'COMT': inf},inf,0,0,0,0
Tolcapone,CVCL_0371,1857,COMT,{'COMT': 17350},17350.0,0,0,0,0
Tolcapone,CVCL_0366,785,COMT,{'COMT': 16374},16374.0,0,0,0,0
Tolcapone,CVCL_0292,519,COMT,{'COMT': 14134},14134.0,0,0,0,0
Tolcapone,CVCL_1495,1276,COMT,{'COMT': 15396},15396.0,0,0,0,0
Tolcapone,CVCL_0428,227,COMT,{'COMT': inf},inf,0,0,0,0
Tolcapone,CVCL_0152,33,COMT,{'COMT': inf},inf,0,0,0,0
Tolcapone,CVCL_1119,1382,COMT,{'COMT': 16664},16664.0,0,0,0,0
Tolcapone,CVCL_1550,1977,COMT,{'COMT': 16265},16265.0,0,0,0,0
Tolcapone,CVCL_0293,1292,COMT,{'COMT': 15937},15937.0,0,0,0,0
Tolcapone,CVCL_1055,1130,COMT,{'COMT': 18764},18764.0,0,0,0,0
Tolcapone,CVCL_0069,280,COMT,{'COMT': inf},inf,0,0,0,0
Tolcapone,CVCL_1731,6,COMT,{'COMT': inf},inf,0,0,0,0
Tolcapone,CVCL_1724,71,COMT,{'COMT': inf},inf,0,0,0,0
Tolcapone,CVCL_1285,129,COMT,{'COMT': inf},inf,0,0,0,0
Tolcapone,CVCL_0397,572,COMT,{'COMT': inf},inf,0,0,0,0
Tolcapone,CVCL_0399,62,COMT,{'COMT': inf},inf,0,0,0,0
Tolcapone,CVCL_1715,200,COMT,{'COMT': inf},inf,0,0,0,0
Terfenadine,CVCL_1547,1783,HRH1,{'HRH1': inf},inf,0,0,0,0
Terfenadine,CVCL_1550,1793,HRH1,{'HRH1': inf},inf,0,0,0,0
Terfenadine,CVCL_1635,1154,HRH1,{'HRH1': inf},inf,0,0,0,0
Terfenadine,CVCL_0131,774,HRH1,{'HRH1': inf},inf,0,0,0,0
Terfenadine,CVCL_0293,1395,HRH1,{'HRH1': inf},inf,0,0,0,0
Terfenadine,CVCL_0428,305,HRH1,{'HRH1': inf},inf,0,0,0,0
Terfenadine,CVCL_1717,1549,HRH1,{'HRH1': inf},inf,0,0,0,0
Terfenadine,CVCL_0480,2493,HRH1,{'HRH1': inf},inf,0,0,0,0
Terfenadine,CVCL_0371,1816,HRH1,{'HRH1': inf},inf,0,0,0,0
Terfenadine,CVCL_0366,845,HRH1,{'HRH1': inf},inf,0,0,0,0
Terfenadine,CVCL_1119,1366,HRH1,{'HRH1': inf},inf,0,0,0,0
Terfenadine,CVCL_1055,1120,HRH1,{'HRH1': inf},inf,0,0,0,0
Terfenadine,CVCL_1495,1214,HRH1,{'HRH1': inf},inf,0,0,0,0
Terfenadine,CVCL_0359,84,HRH1,{'HRH1': inf},inf,0,0,0,0
Terfenadine,CVCL_1577,105,HRH1,{'HRH1': inf},inf,0,0,0,0
Terfenadine,CVCL_0459,201,HRH1,{'HRH1': inf},inf,0,0,0,0
Terfenadine,CVCL_1715,140,HRH1,{'HRH1': inf},inf,0,0,0,0
Terfenadine,CVCL_0152,33,HRH1,{'HRH1': inf},inf,0,0,0,0
Terfenadine,CVCL_0397,528,HRH1,{'HRH1': inf},inf,0,0,0,0
Terfenadine,CVCL_1724,107,HRH1,{'HRH1': inf},inf,0,0,0,0
Terfenadine,CVCL_1285,150,HRH1,{'HRH1': inf},inf,0,0,0,0
Terfenadine,CVCL_0399,90,HRH1,{'HRH1': inf},inf,0,0,0,0
Terfenadine,CVCL_1125,2,HRH1,{'HRH1': inf},inf,0,0,0,0
Terfenadine,CVCL_1478,41,HRH1,{'HRH1': inf},inf,0,0,0,0
Terfenadine,CVCL_0292,458,HRH1,{'HRH1': inf},inf,0,0,0,0
Aliskiren,CVCL_1119,1319,REN,{'REN': 13680},13680.0,0,0,0,0
Aliskiren,CVCL_1495,1344,REN,{'REN': 15261},15261.0,0,0,0,0
Aliskiren,CVCL_0371,1978,REN,{'REN': 15409},15409.0,0,0,0,0
Aliskiren,CVCL_1550,1818,REN,{'REN': 15111},15111.0,0,0,0,0
Aliskiren,CVCL_0397,528,REN,{'REN': inf},inf,0,0,0,0
Aliskiren,CVCL_0480,2699,REN,{'REN': 14137},14137.0,0,0,0,0
Aliskiren,CVCL_0293,1381,REN,{'REN': 14080},14080.0,0,0,0,0
Aliskiren,CVCL_1547,1702,REN,{'REN': 14861},14861.0,0,0,0,0
Aliskiren,CVCL_1635,1366,REN,{'REN': 13473},13473.0,0,0,0,0
Aliskiren,CVCL_1055,986,REN,{'REN': 13337},13337.0,0,0,0,0
Aliskiren,CVCL_0131,468,REN,{'REN': 13249},13249.0,0,0,0,0
Aliskiren,CVCL_0292,695,REN,{'REN': 14065},14065.0,0,0,0,0
Aliskiren,CVCL_1717,1747,REN,{'REN': 14802},14802.0,0,0,0,0
Aliskiren,CVCL_0459,101,REN,{'REN': inf},inf,0,0,0,0
Aliskiren,CVCL_1715,227,REN,{'REN': inf},inf,0,0,0,0
Aliskiren,CVCL_0428,160,REN,{'REN': inf},inf,0,0,0,0
Aliskiren,CVCL_1724,78,REN,{'REN': inf},inf,0,0,0,0
Aliskiren,CVCL_0366,778,REN,{'REN': 15791},15791.0,0,0,0,0
Aliskiren,CVCL_0069,302,REN,{'REN': 12603},12603.0,0,0,0,0
Aliskiren,CVCL_1577,69,REN,{'REN': inf},inf,0,0,0,0
Aliskiren,CVCL_0359,21,REN,{'REN': inf},inf,0,0,0,0
Aliskiren,CVCL_1285,90,REN,{'REN': inf},inf,0,0,0,0
Fluvoxamine (maleate),CVCL_0480,2040,SLC6A4,{'SLC6A4': 19483},19483.0,0,0,0,0
Fluvoxamine (maleate),CVCL_1119,1299,SLC6A4,{'SLC6A4': inf},inf,0,0,0,0
Fluvoxamine (maleate),CVCL_1285,309,SLC6A4,{'SLC6A4': inf},inf,0,0,0,0
Fluvoxamine (maleate),CVCL_0359,55,SLC6A4,{'SLC6A4': inf},inf,0,0,0,0
Fluvoxamine (maleate),CVCL_0332,118,SLC6A4,{'SLC6A4': inf},inf,0,0,0,0
Fluvoxamine (maleate),CVCL_1635,1089,SLC6A4,{'SLC6A4': inf},inf,0,0,0,0
Fluvoxamine (maleate),CVCL_0366,666,SLC6A4,{'SLC6A4': inf},inf,0,0,0,0
Fluvoxamine (maleate),CVCL_1495,1046,SLC6A4,{'SLC6A4': 16618},16618.0,0,0,0,0
Fluvoxamine (maleate),CVCL_1717,1328,SLC6A4,{'SLC6A4': inf},inf,0,0,0,0
Fluvoxamine (maleate),CVCL_0371,1559,SLC6A4,{'SLC6A4': 16798},16798.0,0,0,0,0
Fluvoxamine (maleate),CVCL_1550,1673,SLC6A4,{'SLC6A4': inf},inf,0,0,0,0
Fluvoxamine (maleate),CVCL_0131,622,SLC6A4,{'SLC6A4': inf},inf,0,0,0,0
Fluvoxamine (maleate),CVCL_1547,1480,SLC6A4,{'SLC6A4': 18745},18745.0,0,0,0,0
Fluvoxamine (maleate),CVCL_0293,1150,SLC6A4,{'SLC6A4': inf},inf,0,0,0,0
Fluvoxamine (maleate),CVCL_1055,1113,SLC6A4,{'SLC6A4': inf},inf,0,0,0,0
Fluvoxamine (maleate),CVCL_0428,223,SLC6A4,{'SLC6A4': inf},inf,0,0,0,0
Fluvoxamine (maleate),CVCL_0069,313,SLC6A4,{'SLC6A4': inf},inf,0,0,0,0
Fluvoxamine (maleate),CVCL_1478,37,SLC6A4,{'SLC6A4': inf},inf,0,0,0,0
Fluvoxamine (maleate),CVCL_0459,374,SLC6A4,{'SLC6A4': inf},inf,0,0,0,0
Fluvoxamine (maleate),CVCL_1577,49,SLC6A4,{'SLC6A4': inf},inf,0,0,0,0
Fluvoxamine (maleate),CVCL_0397,421,SLC6A4,{'SLC6A4': inf},inf,0,0,0,0
Idarubicin (hydrochloride),CVCL_0366,596,TOP2A,{'TOP2A': inf},inf,0,0,0,0
Idarubicin (hydrochloride),CVCL_1635,1342,TOP2A,{'TOP2A': inf},inf,0,0,0,0
Idarubicin (hydrochloride),CVCL_1547,1517,TOP2A,{'TOP2A': inf},inf,0,0,0,0
Idarubicin (hydrochloride),CVCL_0131,462,TOP2A,{'TOP2A': inf},inf,0,0,0,0
Idarubicin (hydrochloride),CVCL_1550,2017,TOP2A,{'TOP2A': inf},inf,0,0,0,0
Idarubicin (hydrochloride),CVCL_0428,177,TOP2A,{'TOP2A': inf},inf,0,0,0,0
Idarubicin (hydrochloride),CVCL_1055,950,TOP2A,{'TOP2A': inf},inf,0,0,0,0
Idarubicin (hydrochloride),CVCL_1717,1507,TOP2A,{'TOP2A': inf},inf,0,0,0,0
Idarubicin (hydrochloride),CVCL_0293,1130,TOP2A,{'TOP2A': inf},inf,0,0,0,0
Idarubicin (hydrochloride),CVCL_0397,558,TOP2A,{'TOP2A': inf},inf,0,0,0,0
Idarubicin (hydrochloride),CVCL_1119,1293,TOP2A,{'TOP2A': inf},inf,0,0,0,0
Idarubicin (hydrochloride),CVCL_1724,82,TOP2A,{'TOP2A': inf},inf,0,0,0,0
Idarubicin (hydrochloride),CVCL_1495,1160,TOP2A,{'TOP2A': inf},inf,0,0,0,0
Idarubicin (hydrochloride),CVCL_0480,2567,TOP2A,{'TOP2A': inf},inf,0,0,0,0
Idarubicin (hydrochloride),CVCL_0371,1817,TOP2A,{'TOP2A': inf},inf,0,0,0,0
Idarubicin (hydrochloride),CVCL_0152,45,TOP2A,{'TOP2A': inf},inf,0,0,0,0
Idarubicin (hydrochloride),CVCL_0069,174,TOP2A,{'TOP2A': inf},inf,0,0,0,0
Idarubicin (hydrochloride),CVCL_1285,158,TOP2A,{'TOP2A': inf},inf,0,0,0,0
Idarubicin (hydrochloride),CVCL_0292,618,TOP2A,{'TOP2A': inf},inf,0,0,0,0
Idarubicin (hydrochloride),CVCL_0459,273,TOP2A,{'TOP2A': inf},inf,0,0,0,0
Idarubicin (hydrochloride),CVCL_1715,164,TOP2A,{'TOP2A': inf},inf,0,0,0,0
Idarubicin (hydrochloride),CVCL_0099,29,TOP2A,{'TOP2A': inf},inf,0,0,0,0
Elagolix sodium,CVCL_0371,1620,GNRHR,{'GNRHR': 1637},1637.0,0,0,0,0
Elagolix sodium,CVCL_0480,2486,GNRHR,{'GNRHR': 2107},2107.0,0,0,0,0
Elagolix sodium,CVCL_0293,1101,GNRHR,{'GNRHR': 4284},4284.0,0,0,0,0
Elagolix sodium,CVCL_1717,1505,GNRHR,{'GNRHR': 3598},3598.0,0,0,0,0
Elagolix sodium,CVCL_1547,1704,GNRHR,{'GNRHR': 5346},5346.0,0,0,0,0
Elagolix sodium,CVCL_1055,1292,GNRHR,{'GNRHR': 5685},5685.0,0,0,0,0
Elagolix sodium,CVCL_0366,696,GNRHR,{'GNRHR': 4224},4224.0,0,0,0,0
Elagolix sodium,CVCL_0428,248,GNRHR,{'GNRHR': 3559},3559.0,0,0,0,0
Elagolix sodium,CVCL_0359,39,GNRHR,{'GNRHR': 5403},5403.0,0,0,0,0
Elagolix sodium,CVCL_1056,99,GNRHR,{'GNRHR': 6054},6054.0,0,0,0,0
Elagolix sodium,CVCL_1119,1305,GNRHR,{'GNRHR': 891},891.0,0,0,0,0
Elagolix sodium,CVCL_1635,1160,GNRHR,{'GNRHR': 1945},1945.0,0,0,0,0
Elagolix sodium,CVCL_0397,366,GNRHR,{'GNRHR': 591},591.0,0,0,0,0
Elagolix sodium,CVCL_1550,1797,GNRHR,{'GNRHR': 840},840.0,0,0,0,0
Elagolix sodium,CVCL_0131,648,GNRHR,{'GNRHR': 1024},1024.0,0,0,0,0
Elagolix sodium,CVCL_0069,379,GNRHR,{'GNRHR': 4404},4404.0,0,0,0,0
Elagolix sodium,CVCL_1478,25,GNRHR,{'GNRHR': 1347},1347.0,0,0,0,0
Elagolix sodium,CVCL_1577,99,GNRHR,{'GNRHR': 6811},6811.0,0,0,0,0
Elagolix sodium,CVCL_0459,222,GNRHR,{'GNRHR': 3781},3781.0,0,0,0,0
Elagolix sodium,CVCL_1495,1172,GNRHR,{'GNRHR': 1448},1448.0,0,0,0,0
Elagolix sodium,CVCL_0292,481,GNRHR,{'GNRHR': 2169},2169.0,0,0,0,0
Elagolix sodium,CVCL_0099,52,GNRHR,{'GNRHR': 4368},4368.0,0,0,0,0
Elagolix sodium,CVCL_1285,196,GNRHR,{'GNRHR': 2316},2316.0,0,0,0,0
Resveratrol,CVCL_1550,1757,SIRT1,{'SIRT1': 3856},3856.0,0,0,0,0
Resveratrol,CVCL_0428,322,SIRT1,{'SIRT1': 4227},4227.0,0,0,0,0
Resveratrol,CVCL_0459,430,SIRT1,{'SIRT1': 8933},8933.0,0,0,0,0
Resveratrol,CVCL_1635,976,SIRT1,{'SIRT1': 5347},5347.0,0,0,0,0
Resveratrol,CVCL_0371,1431,SIRT1,{'SIRT1': 6201},6201.0,0,0,0,0
Resveratrol,CVCL_1119,1168,SIRT1,{'SIRT1': 6649},6649.0,0,0,0,0
Resveratrol,CVCL_1547,1128,SIRT1,{'SIRT1': 4856},4856.0,0,0,0,0
Resveratrol,CVCL_0480,1896,SIRT1,{'SIRT1': 2654},2654.0,0,0,0,0
Resveratrol,CVCL_1055,941,SIRT1,{'SIRT1': 4221},4221.0,0,0,0,0
Resveratrol,CVCL_1717,1306,SIRT1,{'SIRT1': 5777},5777.0,0,0,0,0
Resveratrol,CVCL_0366,628,SIRT1,{'SIRT1': 4969},4969.0,0,0,0,0
Resveratrol,CVCL_0293,1126,SIRT1,{'SIRT1': 11821},11821.0,0,0,0,0
Resveratrol,CVCL_1495,962,SIRT1,{'SIRT1': 5822},5822.0,0,0,0,0
Resveratrol,CVCL_1239,84,SIRT1,{'SIRT1': 8798},8798.0,0,0,0,0
Resveratrol,CVCL_0397,498,SIRT1,{'SIRT1': 3847},3847.0,0,0,0,0
Resveratrol,CVCL_0131,781,SIRT1,{'SIRT1': 5323},5323.0,0,0,0,0
Resveratrol,CVCL_0099,98,SIRT1,{'SIRT1': 5856},5856.0,0,0,0,0
Resveratrol,CVCL_1285,433,SIRT1,{'SIRT1': 9795},9795.0,0,0,0,0
Resveratrol,CVCL_0069,332,SIRT1,{'SIRT1': 11027},11027.0,0,0,0,0
Resveratrol,CVCL_1478,25,SIRT1,{'SIRT1': inf},inf,0,0,0,0
Resveratrol,CVCL_1577,62,SIRT1,{'SIRT1': 4339},4339.0,0,0,0,0
Rapamycin,CVCL_1550,3502,"FKBP1A,MTOR","{'FKBP1A': 18547, 'MTOR': 17300}",17300.0,0,0,0,0
Rapamycin,CVCL_0480,4840,"FKBP1A,MTOR","{'FKBP1A': 16998, 'MTOR': 16697}",16697.0,0,0,0,0
Rapamycin,CVCL_0397,908,"FKBP1A,MTOR","{'FKBP1A': inf, 'MTOR': 15316}",15316.0,0,0,0,0
Rapamycin,CVCL_1717,2692,"FKBP1A,MTOR","{'FKBP1A': 16717, 'MTOR': 16596}",16596.0,0,0,0,0
Rapamycin,CVCL_0428,412,"FKBP1A,MTOR","{'FKBP1A': inf, 'MTOR': inf}",inf,0,0,0,0
Rapamycin,CVCL_1547,2726,"FKBP1A,MTOR","{'FKBP1A': inf, 'MTOR': inf}",inf,0,0,0,0
Rapamycin,CVCL_1055,2022,"FKBP1A,MTOR","{'FKBP1A': 19140, 'MTOR': inf}",19140.0,0,0,0,0
Rapamycin,CVCL_1495,2404,"FKBP1A,MTOR","{'FKBP1A': inf, 'MTOR': 16649}",16649.0,0,0,0,0
Rapamycin,CVCL_0371,3288,"FKBP1A,MTOR","{'FKBP1A': inf, 'MTOR': 18232}",18232.0,0,0,0,0
Rapamycin,CVCL_0293,2024,"FKBP1A,MTOR","{'FKBP1A': 16923, 'MTOR': inf}",16923.0,0,0,0,0
Rapamycin,CVCL_1531,62,"FKBP1A,MTOR","{'FKBP1A': inf, 'MTOR': inf}",inf,0,0,0,0
Rapamycin,CVCL_1635,2102,"FKBP1A,MTOR","{'FKBP1A': 15294, 'MTOR': inf}",15294.0,0,0,0,0
Rapamycin,CVCL_0366,1174,"FKBP1A,MTOR","{'FKBP1A': inf, 'MTOR': inf}",inf,0,0,0,0
Rapamycin,CVCL_1119,2290,"FKBP1A,MTOR","{'FKBP1A': inf, 'MTOR': 12486}",12486.0,0,0,0,0
Rapamycin,CVCL_0069,528,"FKBP1A,MTOR","{'FKBP1A': inf, 'MTOR': inf}",inf,0,0,0,0
Rapamycin,CVCL_0131,1054,"FKBP1A,MTOR","{'FKBP1A': 13537, 'MTOR': inf}",13537.0,0,0,0,0
